,code,var_name
8030,2255532,"Hazelnuts, with shell Producer Price (USD/tonne)"
8031,2255539,"Hazelnuts, with shell Producer Price Index (2014-2016 = 100)"
8032,11235531,"Meat live weight, ass Producer Price (SLC/tonne)"
8033,11235532,"Meat live weight, ass Producer Price (USD/tonne)"
8034,11235539,"Meat live weight, ass Producer Price Index (2014-2016 = 100)"
8035,9735531,"Meat live weight, buffalo Producer Price (SLC/tonne)"
8036,9735532,"Meat live weight, buffalo Producer Price (USD/tonne)"
8037,9735539,"Meat live weight, buffalo Producer Price Index (2014-2016 = 100)"
8038,11085539,"Meat, ass Producer Price Index (2014-2016 = 100)"
8039,9475530,"Meat, buffalo Producer Price (LCU/tonne)"
8040,9475531,"Meat, buffalo Producer Price (SLC/tonne)"
8041,9475532,"Meat, buffalo Producer Price (USD/tonne)"
8042,9475539,"Meat, buffalo Producer Price Index (2014-2016 = 100)"
8043,9515531,"Milk, whole fresh buffalo Producer Price (SLC/tonne)"
8044,9515532,"Milk, whole fresh buffalo Producer Price (USD/tonne)"
8045,6875531,Pepper (piper spp.) Producer Price (SLC/tonne)
8046,6875532,Pepper (piper spp.) Producer Price (USD/tonne)
8047,6875539,Pepper (piper spp.) Producer Price Index (2014-2016 = 100)
8048,2235532,Pistachios Producer Price (USD/tonne)
8049,11855531,"Silk-worm cocoons, reelable Producer Price (SLC/tonne)"
8050,11855532,"Silk-worm cocoons, reelable Producer Price (USD/tonne)"
8051,2265530,Areca nuts Producer Price (LCU/tonne)
8052,2265531,Areca nuts Producer Price (SLC/tonne)
8053,2265532,Areca nuts Producer Price (USD/tonne)
8054,2265539,Areca nuts Producer Price Index (2014-2016 = 100)
8055,7825539,"Bastfibres, other Producer Price Index (2014-2016 = 100)"
8056,2175539,"Cashew nuts, with shell Producer Price Index (2014-2016 = 100)"
8057,2655539,Castor oil seed Producer Price Index (2014-2016 = 100)
8058,2495531,Coconuts Producer Price (SLC/tonne)
8059,2495532,Coconuts Producer Price (USD/tonne)
8060,2495539,Coconuts Producer Price Index (2014-2016 = 100)
8061,10915531,"Eggs, other bird, in shell Producer Price (SLC/tonne)"
8062,10915532,"Eggs, other bird, in shell Producer Price (USD/tonne)"
8063,7205531,Ginger Producer Price (SLC/tonne)
8064,7205532,Ginger Producer Price (USD/tonne)
8065,7205539,Ginger Producer Price Index (2014-2016 = 100)
8066,7805531,Jute Producer Price (SLC/tonne)
8067,7805532,Jute Producer Price (USD/tonne)
8068,7805539,Jute Producer Price Index (2014-2016 = 100)
8069,1975539,Pigeon peas Producer Price Index (2014-2016 = 100)
8070,8365539,"Rubber, natural Producer Price Index (2014-2016 = 100)"
8071,2895531,Sesame seed Producer Price (SLC/tonne)
8072,2895532,Sesame seed Producer Price (USD/tonne)
8073,1615539,Sugar crops nes Producer Price Index (2014-2016 = 100)
8074,17515539,Jute & Jute-like Fibres Producer Price Index (2014-2016 = 100)
8075,4855530,Bananas non-Cavendish Producer Price (LCU/tonne)
8076,4855531,Bananas non-Cavendish Producer Price (SLC/tonne)
8077,4855532,Bananas non-Cavendish Producer Price (USD/tonne)
8078,4855539,Bananas non-Cavendish Producer Price Index (2014-2016 = 100)
8079,4885530,Cooking bananas Producer Price (LCU/tonne)
8080,4885531,Cooking bananas Producer Price (SLC/tonne)
8081,4885532,Cooking bananas Producer Price (USD/tonne)
8082,4885539,Cooking bananas Producer Price Index (2014-2016 = 100)
8083,4875530,Plantains Producer Price (LCU/tonne)
8084,4875531,Plantains Producer Price (SLC/tonne)
8085,4875532,Plantains Producer Price (USD/tonne)
8086,4875539,Plantains Producer Price Index (2014-2016 = 100)
8087,4895531,Plantains and others Producer Price (SLC/tonne)
8088,4895532,Plantains and others Producer Price (USD/tonne)
8089,4895539,Plantains and others Producer Price Index (2014-2016 = 100)
8090,4235531,String beans Producer Price (SLC/tonne)
8091,4235532,String beans Producer Price (USD/tonne)
8092,1365539,Taro (cocoyam) Producer Price Index (2014-2016 = 100)
8093,895531,Buckwheat Producer Price (SLC/tonne)
8094,895532,Buckwheat Producer Price (USD/tonne)
8095,895539,Buckwheat Producer Price Index (2014-2016 = 100)
8096,1085531,Cereals nes Producer Price (SLC/tonne)
8097,1085532,Cereals nes Producer Price (USD/tonne)
8098,5545531,Cranberries Producer Price (SLC/tonne)
8099,5545532,Cranberries Producer Price (USD/tonne)
8100,5545539,Cranberries Producer Price Index (2014-2016 = 100)
8101,7735531,Flax fibre and tow Producer Price (SLC/tonne)
8102,7735532,Flax fibre and tow Producer Price (USD/tonne)
8103,5425530,"Fruit, pome nes Producer Price (LCU/tonne)"
8104,5425531,"Fruit, pome nes Producer Price (SLC/tonne)"
8105,5425532,"Fruit, pome nes Producer Price (USD/tonne)"
8106,5425539,"Fruit, pome nes Producer Price Index (2014-2016 = 100)"
8107,11665539,Meat nes Producer Price Index (2014-2016 = 100)
8108,4595531,Chicory roots Producer Price (SLC/tonne)
8109,4595532,Chicory roots Producer Price (USD/tonne)
8110,4595539,Chicory roots Producer Price Index (2014-2016 = 100)
8111,2175531,"Cashew nuts, with shell Producer Price (SLC/tonne)"
8112,2175532,"Cashew nuts, with shell Producer Price (USD/tonne)"
8113,6615531,"Cocoa, beans Producer Price (SLC/tonne)"
8114,6615532,"Cocoa, beans Producer Price (USD/tonne)"
8115,6615539,"Cocoa, beans Producer Price Index (2014-2016 = 100)"
8116,1495531,Roots and tubers nes Producer Price (SLC/tonne)
8117,1495532,Roots and tubers nes Producer Price (USD/tonne)
8118,1495539,Roots and tubers nes Producer Price Index (2014-2016 = 100)
8119,1355531,Yautia (cocoyam) Producer Price (SLC/tonne)
8120,1355532,Yautia (cocoyam) Producer Price (USD/tonne)
8121,1355539,Yautia (cocoyam) Producer Price Index (2014-2016 = 100)
8122,1365531,Taro (cocoyam) Producer Price (SLC/tonne)
8123,1365532,Taro (cocoyam) Producer Price (USD/tonne)
8124,11665531,Meat nes Producer Price (SLC/tonne)
8125,11665532,Meat nes Producer Price (USD/tonne)
8126,2925531,Mustard seed Producer Price (SLC/tonne)
8127,2925532,Mustard seed Producer Price (USD/tonne)
8128,2925539,Mustard seed Producer Price Index (2014-2016 = 100)
8129,7025531,"Nutmeg, mace and cardamoms Producer Price (SLC/tonne)"
8130,7025532,"Nutmeg, mace and cardamoms Producer Price (USD/tonne)"
8131,7025539,"Nutmeg, mace and cardamoms Producer Price Index (2014-2016 = 100)"
8132,7235531,Spices nes Producer Price (SLC/tonne)
8133,7235532,Spices nes Producer Price (USD/tonne)
8134,2165539,"Brazil nuts, with shell Producer Price Index (2014-2016 = 100)"
8135,6035531,"Fruit, tropical fresh nes Producer Price (SLC/tonne)"
8136,6035532,"Fruit, tropical fresh nes Producer Price (USD/tonne)"
8137,11555539,"Meat live weight, rodents Producer Price Index (2014-2016 = 100)"
8138,11515539,"Meat, other rodents Producer Price Index (2014-2016 = 100)"
8139,925531,Quinoa Producer Price (SLC/tonne)
8140,925532,Quinoa Producer Price (USD/tonne)
8141,925539,Quinoa Producer Price Index (2014-2016 = 100)
8142,8365531,"Rubber, natural Producer Price (SLC/tonne)"
8143,8365532,"Rubber, natural Producer Price (USD/tonne)"
8144,7825531,"Bastfibres, other Producer Price (SLC/tonne)"
8145,7825532,"Bastfibres, other Producer Price (USD/tonne)"
8146,2165531,"Brazil nuts, with shell Producer Price (SLC/tonne)"
8147,2165532,"Brazil nuts, with shell Producer Price (USD/tonne)"
8148,5915530,Cashewapple Producer Price (LCU/tonne)
8149,5915531,Cashewapple Producer Price (SLC/tonne)
8150,5915532,Cashewapple Producer Price (USD/tonne)
8151,5915539,Cashewapple Producer Price Index (2014-2016 = 100)
8152,2655531,Castor oil seed Producer Price (SLC/tonne)
8153,2655532,Castor oil seed Producer Price (USD/tonne)
8154,8215531,Fibre crops nes Producer Price (SLC/tonne)
8155,8215532,Fibre crops nes Producer Price (USD/tonne)
8156,8395531,"Gums, natural Producer Price (SLC/tonne)"
8157,8395532,"Gums, natural Producer Price (USD/tonne)"
8158,8395539,"Gums, natural Producer Price Index (2014-2016 = 100)"
8159,2545531,Oil palm fruit Producer Price (SLC/tonne)
8160,2545532,Oil palm fruit Producer Price (USD/tonne)
8161,2545539,Oil palm fruit Producer Price Index (2014-2016 = 100)
8162,2575539,"Oil, palm Producer Price Index (2014-2016 = 100)"
8163,2565539,Palm kernels Producer Price Index (2014-2016 = 100)
8164,7885531,Ramie Producer Price (SLC/tonne)
8165,7885532,Ramie Producer Price (USD/tonne)
8166,7885539,Ramie Producer Price Index (2014-2016 = 100)
8167,7895531,Sisal Producer Price (SLC/tonne)
8168,7895532,Sisal Producer Price (USD/tonne)
8169,7895539,Sisal Producer Price Index (2014-2016 = 100)
8170,2755531,Tung nuts Producer Price (SLC/tonne)
8171,2755532,Tung nuts Producer Price (USD/tonne)
8172,4845531,Bananas Cavendish Producer Price (SLC/tonne)
8173,4845532,Bananas Cavendish Producer Price (USD/tonne)
8174,4845539,Bananas Cavendish Producer Price Index (2014-2016 = 100)
8175,6935531,Cinnamon (cannella) Producer Price (SLC/tonne)
8176,6935532,Cinnamon (cannella) Producer Price (USD/tonne)
8177,6935539,Cinnamon (cannella) Producer Price Index (2014-2016 = 100)
8178,10895539,"Meat, bird nes Producer Price Index (2014-2016 = 100)"
8179,2995539,Melonseed Producer Price Index (2014-2016 = 100)
8180,7485531,Peppermint Producer Price (SLC/tonne)
8181,7485532,Peppermint Producer Price (USD/tonne)
8182,7485539,Peppermint Producer Price Index (2014-2016 = 100)
8183,2035530,Bambara beans Producer Price (LCU/tonne)
8184,2035531,Bambara beans Producer Price (SLC/tonne)
8185,2035532,Bambara beans Producer Price (USD/tonne)
8186,2035539,Bambara beans Producer Price Index (2014-2016 = 100)
8187,945531,Fonio Producer Price (SLC/tonne)
8188,945532,Fonio Producer Price (USD/tonne)
8189,945539,Fonio Producer Price Index (2014-2016 = 100)
8190,2635531,Karite nuts (sheanuts) Producer Price (SLC/tonne)
8191,2635532,Karite nuts (sheanuts) Producer Price (USD/tonne)
8192,2635539,Karite nuts (sheanuts) Producer Price Index (2014-2016 = 100)
8193,2575531,"Oil, palm Producer Price (SLC/tonne)"
8194,2575532,"Oil, palm Producer Price (USD/tonne)"
8195,2565531,Palm kernels Producer Price (SLC/tonne)
8196,2565532,Palm kernels Producer Price (USD/tonne)
8197,1975531,Pigeon peas Producer Price (SLC/tonne)
8198,1975532,Pigeon peas Producer Price (USD/tonne)
8199,5525531,Blueberries Producer Price (SLC/tonne)
8200,5525532,Blueberries Producer Price (USD/tonne)
8201,5525539,Blueberries Producer Price Index (2014-2016 = 100)
8202,11255531,"Meat live weight, mule Producer Price (SLC/tonne)"
8203,11255532,"Meat live weight, mule Producer Price (USD/tonne)"
8204,11255539,"Meat live weight, mule Producer Price Index (2014-2016 = 100)"
8205,11115539,"Meat, mule Producer Price Index (2014-2016 = 100)"
8206,6985539,Cloves Producer Price Index (2014-2016 = 100)
8207,3365531,Hempseed Producer Price (SLC/tonne)
8208,3365532,Hempseed Producer Price (USD/tonne)
8209,3365539,Hempseed Producer Price Index (2014-2016 = 100)
8210,11385531,"Meat live weight, camel Producer Price (SLC/tonne)"
8211,11385532,"Meat live weight, camel Producer Price (USD/tonne)"
8212,11085530,"Meat, ass Producer Price (LCU/tonne)"
8213,11085531,"Meat, ass Producer Price (SLC/tonne)"
8214,11085532,"Meat, ass Producer Price (USD/tonne)"
8215,11115530,"Meat, mule Producer Price (LCU/tonne)"
8216,11115531,"Meat, mule Producer Price (SLC/tonne)"
8217,11115532,"Meat, mule Producer Price (USD/tonne)"
8218,2995531,Melonseed Producer Price (SLC/tonne)
8219,2995532,Melonseed Producer Price (USD/tonne)
8220,3075539,"Oil, stillingia Producer Price Index (2014-2016 = 100)"
8221,3055530,Tallowtree seed Producer Price (LCU/tonne)
8222,6925539,Vanilla Producer Price Index (2014-2016 = 100)
8223,3065539,Vegetable tallow Producer Price Index (2014-2016 = 100)
8224,8005539,Agave fibres nes Producer Price Index (2014-2016 = 100)
8225,1615530,Sugar crops nes Producer Price (LCU/tonne)
8226,1615531,Sugar crops nes Producer Price (SLC/tonne)
8227,1615532,Sugar crops nes Producer Price (USD/tonne)
8228,11635531,"Meat, game Producer Price (SLC/tonne)"
8229,11635532,"Meat, game Producer Price (USD/tonne)"
8230,8095539,Manila fibre (abaca) Producer Price Index (2014-2016 = 100)
8231,2245531,Kola nuts Producer Price (SLC/tonne)
8232,2245532,Kola nuts Producer Price (USD/tonne)
8233,2245539,Kola nuts Producer Price Index (2014-2016 = 100)
8234,1035531,"Grain, mixed Producer Price (SLC/tonne)"
8235,1035532,"Grain, mixed Producer Price (USD/tonne)"
8236,4615531,Carobs Producer Price (SLC/tonne)
8237,4615532,Carobs Producer Price (USD/tonne)
8238,10895530,"Meat, bird nes Producer Price (LCU/tonne)"
8239,10895531,"Meat, bird nes Producer Price (SLC/tonne)"
8240,10895532,"Meat, bird nes Producer Price (USD/tonne)"
8241,8095531,Manila fibre (abaca) Producer Price (SLC/tonne)
8242,8095532,Manila fibre (abaca) Producer Price (USD/tonne)
8243,7545539,"Pyrethrum, dried Producer Price Index (2014-2016 = 100)"
8244,10855531,"Meat live weight, poultry, other Producer Price (SLC/tonne)"
8245,10855532,"Meat live weight, poultry, other Producer Price (USD/tonne)"
8246,10855539,"Meat live weight, poultry, other Producer Price Index (2014-2016 = 100)"
8247,8005531,Agave fibres nes Producer Price (SLC/tonne)
8248,8005532,Agave fibres nes Producer Price (USD/tonne)
8249,7775539,Hemp tow waste Producer Price Index (2014-2016 = 100)
8250,6985531,Cloves Producer Price (SLC/tonne)
8251,6985532,Cloves Producer Price (USD/tonne)
8252,6925531,Vanilla Producer Price (SLC/tonne)
8253,6925532,Vanilla Producer Price (USD/tonne)
8254,11305531,"Milk, whole fresh camel Producer Price (SLC/tonne)"
8255,11305532,"Milk, whole fresh camel Producer Price (USD/tonne)"
8256,7545531,"Pyrethrum, dried Producer Price (SLC/tonne)"
8257,7545532,"Pyrethrum, dried Producer Price (USD/tonne)"
8258,11625531,"Meat live weight, camelids, other Producer Price (SLC/tonne)"
8259,11625532,"Meat live weight, camelids, other Producer Price (USD/tonne)"
8260,11625539,"Meat live weight, camelids, other Producer Price Index (2014-2016 = 100)"
8261,11585530,"Meat, other camelids Producer Price (LCU/tonne)"
8262,11585531,"Meat, other camelids Producer Price (SLC/tonne)"
8263,11585532,"Meat, other camelids Producer Price (USD/tonne)"
8264,11585539,"Meat, other camelids Producer Price Index (2014-2016 = 100)"
8265,6745530,Tea nes Producer Price (LCU/tonne)
8266,6745531,Tea nes Producer Price (SLC/tonne)
8267,6745532,Tea nes Producer Price (USD/tonne)
8268,6745539,Tea nes Producer Price Index (2014-2016 = 100)
8269,3105530,Kapok fruit Producer Price (LCU/tonne)
8270,3105531,Kapok fruit Producer Price (SLC/tonne)
8271,3105532,Kapok fruit Producer Price (USD/tonne)
8272,3105539,Kapok fruit Producer Price Index (2014-2016 = 100)
8273,30212106613,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, total (15+) Total"
8274,30212106623,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, total (15+) Male"
8275,30212106633,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, total (15+) Female"
8276,30212108813,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 15 to 24 Total"
8277,30212108823,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 15 to 24 Male"
8278,30212108833,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 15 to 24 Female"
8279,30212108913,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 25 to 54 Total"
8280,30212108923,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 25 to 54 Male"
8281,30212108933,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 25 to 54 Female"
8282,30212109013,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 55 to 64 Total"
8283,30212109023,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 55 to 64 Male"
8284,30212109033,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 55 to 64 Female"
8285,30212108613,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 65+ Total"
8286,30212108623,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 65+ Male"
8287,30212108633,"Household income and expenditure survey Employment in agriculture, forestry and fishing by age, 65+ Female"
8288,30212109113,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, total Total"
8289,30212109123,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, total Male"
8290,30212109133,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, total Female"
8291,30212110013,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, employees Total"
8292,30212110023,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, employees Male"
8293,30212110033,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, employees Female"
8294,30212110713,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, self-employed Total"
8295,30212110723,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, self-employed Male"
8296,30212110733,"Household income and expenditure survey Employment in agriculture, forestry and fishing by status of employment, self-employed Female"
